temp_f
45.62344262295084
44.762786885245895
43.98081967213117
43.32524590163935
42.74442622950817
42.29196721311476
42.85950819672133
43.831311475409805
45.28065573770489
46.98721311475408
48.699672131147494
50.193770491803285
51.541803278688555
52.50868852459016
53.1967213114754
53.391475409836055
53.17803278688522
52.29770491803276
51.18131147540983
50.04131147540981
48.8481967213115
47.85180327868851
47.06491803278684
46.39704918032784
